timestamp,platform,ms_played,conn_country,ip_addr_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,track_id,reason_start,reason_end,shuffle,offline,offline_timestamp,incognito_mode,total_minutes_played,local_hour,local_date
2020-10-24 02:21:30+00:00,"iOS 13.6 (iPhone12,8)",74536,KR,223.62.173.164,Love Galore (feat. Travis Scott),SZA,Ctrl,0q75NwOoFiARAVp4EXU4Bs,trackdone,endplay,True,False,1603506014242,False,1.2422661697600001,2,2020-10-24
2020-10-24 02:24:40+00:00,"iOS 13.6 (iPhone12,8)",190226,KR,223.62.173.164,Lost in Translation,The Neighbourhood,Chip Chrome & The Mono-Tones,5TUZhrb8UaaA76NhzZax2Z,clickrow,trackdone,True,False,1603506090404,False,3.1704320651600004,2,2020-10-24
2020-10-24 02:28:58+00:00,"iOS 13.6 (iPhone12,8)",257219,KR,223.62.173.164,I Need A Forest Fire,James Blake,The Colour In Anything,0TLAptKgYxe7F0KewWH6X6,trackdone,trackdone,True,False,1603506279711,False,4.2869816185400005,2,2020-10-24
2020-10-24 02:33:00+00:00,"iOS 13.6 (iPhone12,8)",241986,KR,222.110.9.55,'Cause I'm A Man,Tame Impala,Currents,2O99aywAVBhaPrsiJ6zbSS,trackdone,trackdone,True,False,1603506537407,False,4.033098386760001,2,2020-10-24
2020-10-24 02:37:14+00:00,"iOS 13.6 (iPhone12,8)",252056,KR,222.110.9.55,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,fwdbtn,True,False,1603506779889,False,4.2009316529600005,2,2020-10-24
2020-10-24 02:37:17+00:00,"iOS 13.6 (iPhone12,8)",3380,KR,222.110.9.55,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,fwdbtn,endplay,True,False,1603507033544,False,0.05633331080000001,2,2020-10-24
2020-10-24 02:40:45+00:00,"iOS 13.6 (iPhone12,8)",208453,KR,222.110.9.55,Cherry Flavoured,The Neighbourhood,Chip Chrome & The Mono-Tones,40iocOzytrqaRn5RbGPDNp,clickrow,trackdone,True,False,1603507036943,False,3.4742152769800003,2,2020-10-24
2020-10-24 02:44:10+00:00,"iOS 13.6 (iPhone12,8)",203756,KR,222.110.9.55,The Weekend,SZA,Ctrl,6gU9OKjOE7ghfEd55oRO57,trackdone,fwdbtn,True,False,1603507244489,False,3.3959319749600003,2,2020-10-24
2020-10-24 02:44:18+00:00,"iOS 13.6 (iPhone12,8)",8370,KR,222.110.9.55,Strawberry Fields Forever - Remastered 2009,The Beatles,Magical Mystery Tour,3Am0IbOxmvlSXro7N5iSfZ,fwdbtn,endplay,True,False,1603507449769,False,0.1394999442,2,2020-10-24
2020-10-24 02:47:17+00:00,"iOS 13.6 (iPhone12,8)",179453,KR,222.110.9.55,Silver Lining,The Neighbourhood,Chip Chrome & The Mono-Tones,1iJsVkrrId99kTJSZBrwHJ,clickrow,trackdone,True,False,1603507458179,False,2.9908821369800003,2,2020-10-24
2020-10-24 02:47:28+00:00,"iOS 13.6 (iPhone12,8)",9596,KR,222.110.9.55,Bet You Wanna (feat. Cardi B),BLACKPINK,THE ALBUM,7iAgNZdotu40NwtoIWJHFe,trackdone,fwdbtn,True,False,1603507636784,False,0.15993326936000002,2,2020-10-24
2020-10-24 02:47:33+00:00,"iOS 13.6 (iPhone12,8)",4660,KR,222.110.9.55,Crush,Cigarettes After Sex,Crush,2y7JqO7Jc7ErdOmxpvifRF,fwdbtn,endplay,True,False,1603507647943,False,0.0776666356,2,2020-10-24
2020-10-24 02:50:23+00:00,"iOS 13.6 (iPhone12,8)",171053,KR,222.110.9.55,Middle of Somewhere,The Neighbourhood,Chip Chrome & The Mono-Tones,4e8zIDjctZ1DtUPZTraGzS,clickrow,trackdone,True,False,1603507652646,False,2.8508821929800003,2,2020-10-24
2020-10-24 02:53:30+00:00,"iOS 13.6 (iPhone12,8)",185906,KR,223.62.173.164,Pretty Boy,The Neighbourhood,Chip Chrome & The Mono-Tones,7IL8PSVwLOJxqYne6azxQv,trackdone,endplay,True,False,1603507822778,False,3.09843209396,2,2020-10-24
2020-10-24 02:57:44+00:00,"iOS 13.6 (iPhone12,8)",254453,KR,223.62.173.164,Land Of The Snakes,J. Cole,Born Sinner,0hW72l6tZgSY7Od2OUVDIC,playbtn,trackdone,True,False,1603508010287,False,4.24088163698,2,2020-10-24
2020-10-24 03:00:27+00:00,"iOS 13.6 (iPhone12,8)",161826,KR,223.62.173.164,everybody dies,J. Cole,everybody dies,1wIQtB3UQ1TfjNMZZqO6eh,trackdone,trackdone,True,False,1603508264083,False,2.6970989211600003,3,2020-10-24
